) Non sprecate il vostro tempo. ,Italia
End of Days è uno dei peggiori film d'azione ad alto budget che abbia mai visto. ,Italia
"Lui di certo non sa come fare un film d'azione coerente, dalla sceneggiatrice di Air Force One che è stato solo costretto a scrivere la sceneggiatura solo per una grossa somma di denaro. ",Italia
Questo è stato uno dei peggiori film che abbia mai visto. ,Italia
Sto ancora cercando di superare come era pessima. ,Italia
Questo film è forse una delle opere più creative di orrore mai. ,Italia
"Ha tutto ciò che si può desiderare ... suspense, dramma, commedia, sottotrame confusione, nativi americani, il cervello di mangiare ... Se siete alla ricerca di tutto be-, fine-tutto di film brainsucking, non cercate oltre. ",Italia
"Con grandi effetti sonori ed effetti speciali impressionanti, non posso consigliare questo film abbastanza. 1",Italia
"Call me un dado, ma penso che questo è uno dei migliori film di sempre. ",Italia
Grandi caratteristi Telly Savalas e Peter Boyle. ,Italia
"1 ora 54 minuti di pura noia, melodramma e orribile recitazione, un pasticcio di uno script, e un senso di vuoto del buon Dio, cosa stavano pensando? ",Italia
Un sacco di buchi nella sceneggiatura. ,Italia
E 'come un brutto film TV di due ore. ,Italia
Ora immaginate che ognuno di tali decisioni è stato fatto di sbagliato. ,Italia
Il dialogo è atroce. ,Italia
La recitazione è al di là abissale. ,Italia
Tutto puzza. ,Italia
"Il problema è che la scrittura e regia rendono impossibile stabilire quelle cose che fanno un film guardabile, come il personaggio, la storia, il tema e così via. ",Italia
"Peggio ancora, c'è un incredibilmente debole sub-plot gettato in che segue un piccolo gruppo di Mansonites degli ultimi giorni come vanno dopo un giornalista che sta lavorando su una storia per l'anniversario delle uccisioni. ",Italia
"E 'muto e inutile, e una completa perdita di tempo. ",Italia
"In breve, non perdete tempo con questo film. ",Italia
"Non voglio rovinare, ma il finale di piuttosto sorprendente. ",Italia
"La scena migliore del film è alla fine, ma non voglio rovinare. ",Italia
"Se ci fosse mai un'indicazione di uno scrittore e la capacità del regista di fondere due temperamenti altamente volatili in un'unione perfetta di creatività, allora questo è! ",Italia
"Il risultato è un risultato centrale elettrica, reso più tempestivo ora forse a causa del fascino inquietante della nostra cultura con la celebrità, ed è interpretazioni di fama distorta. ",Italia
Un film non dimentica facilmente. ,Italia
"Ma, Kevin Spacey è un eccellente, tsunami verbale come Buddy Ackerman ¬ñ e totalmente credibile perché è un grande attore. ",Italia
La script del sottile commedia è ineguagliata da qualsiasi film negli ultimi anni. ,Italia
"I personaggi sono interessanti, anche se un po 'prevedibile. ",Italia
"Altamente raccomandato per tutte le età, anche se i più giovani probabilmente non apprezzare alcuni dei riferimenti più sottili, che apprezzeranno sicuramente una scena galea in particolare! ",Italia
Grande film! ,Italia
Anche la storia e la recitazione erano deboli. ,Italia
"Verso le 16:00 ho comprato, intorno alle 20:00 ho iniziato a guardare, intorno alle 20:15 Io digiuno trasmesso il film restante per vedere se c'era qualcosa di sinistra guardabile per un essere umano con un cervello ... ma non c'era. ",Italia
"In entrambi i casi, fa schifo. ",Italia
Lo script è terribilmente stupido. ,Italia
La storia inizia troppo in fretta senza alcuna suspense o costruire-up nel minimo. ,Italia
Tutto capitano Salve dice o è risibile o semplicemente stupido. ,Italia
Che razza di merda è che ?! ,Italia
"Poi, ci sono i buchi di trama. ",Italia
Si potrebbe guidare un camion semi in questi fori! ,Italia
Linda Cardellini è l'unica cosa buona in questo film. ,Italia
Lei è pronta e sorprendente. ,Italia
Dee Snider succhia semplicemente. ,Italia
"Egli non può agire (uno dei cattivi spaventosi meno che io abbia mai visto), egli non può scrivere (ha fatto scrivere questo dannato film nel sonno? ",Italia
Mi annoiavo durante tutto il dannato. ,Italia
"La recitazione fa schifo, la musica fa schifo, lo script fa schifo, fa schifo il ritmo, l'FX particolari succhiare, la regia fa schifo ... in fondo, questo film fa schifo. ",Italia
Questo film cerca di essere una seria e sofisticata il thriller / horror e fallisce miseramente. ,Italia
Questo è probabilmente uno dei film meno efficaci e assolutamente non originali che abbia mai visto in tutta la mia vita. ,Italia
Un pezzo di spazzatura cinematografica catturato su celluloide. ,Italia
Da evitare a ogni costo. ,Italia
"In ogni caso questo film puzza, non è divertente, e Fulci dovuto restare con giallo e film di zombie soprannaturali. ",Italia
Evitare questo film a tutti i costi. ,Italia
"Non so cosa sia successo nella quinta stagione, che casino. ",Italia
L'unico filo coerente che tiene insieme le serie erano le prestazioni incredibili di Leni Parker e Anita LaSelva come i due Taelon in quiete conflitto ideologico. ,Italia
"Ora, questo è un film mi piace davvero. ",Italia
E 'uno dei film horror più noiose dagli anni '90 soprattutto perché inizia lento e centrale in un ambiente noioso. ,Italia
"Le marionette sembrano davvero scadente, non in senso buono, come nei film del Puppet Master '80. ",Italia
"La storia è zoppo, non è interessante e mai realmente spiega le origini sinistri dei burattini. ",Italia
Non ci sono scene di morte come nei film precedenti e la f / x sono terribili. ,Italia
"Mi sentivo addormentato la prima volta che l'ho visto, così posso consiglio per chi soffre d'insonnia. ",Italia
"Il fatto è che questo film è un meraviglioso, commovente racconto di due persone inseguire i propri sogni. ",Italia
"La parte migliore di ""Nurse Betty"" è di imprevedibilità. ",Italia
"Direttore Neil LaBute usa la violenza brutale per separare i sogni dalla realtà, e con il dramma toccante, e la commedia esilarante, non si può mai dire che cosa succederà dopo. ",Italia
"In caso contrario, non hanno nemmeno sprecare il vostro tempo su questo. ",Italia
Questo non solo per creare una vera suspense. ,Italia
"Per quanto riguarda l'assassino, non aspettatevi nulla di originale o anche da remoto spaventoso. ",Italia
"V'è, tuttavia, alcuni piuttosto buona recitazione (almeno, per questo tipo di film). ",Italia
"Mi dispiace tanto, ma davvero non posso consigliare a chiunque. ",Italia
"Uno dei più noiosi, film inutili che abbia mai visto. ",Italia
La trama secondaria è incomprensibile e il suo rapporto con la trama principale è mistificante. ,Italia
Odiava. ,Italia
"Questo è uno dei peggiori film di Sandra Bullock in quanto Speed ​​2, ma non è così male. ",Italia
"Non capisco come questa immondizia riceve gli scaffali del negozio di film, non è nemmeno un vero e proprio film! ",Italia
Dubito fortemente che chiunque potrebbe mai come questa spazzatura. ,Italia
Non si tratta di film-making. ,Italia
"La recitazione è come guardare burattini di legno muoversi e la lettura da un libro, questo è quanto è fatto male. ",Italia
"Quindi, io sono qui per mettere in guardia - NON IN AFFITTO questo film, è la cosa più stupida che avete mai visto! ",Italia
Ho visto questo cortometraggio su HBO l'altro giorno e c'è piaciuto moltissimo. ,Italia
Non mi rendevo conto quanto sia meraviglioso il breve è davvero fino agli ultimi due scene. ,Italia
Eccellente cortometraggio. ,Italia
"Si spera, il regista James Cox può trasformare il breve in un lungometraggio con lo stesso cast, oppure conquistare con una nuova pellicola. ",Italia
"Sono d'accordo con Jessica, questo film è piuttosto male. ",Italia
"I personaggi sono unidimensionale, anche i buoni e soprattutto i cattivi. ",Italia
La trama è totalmente prevedibile. ,Italia
"Non c'è molto dialogo, non molto la musica, tutto il film è stato girato come elaborato ed esteticamente come una scultura. ",Italia
Ho visto le soap opera più intelligente di questo film. ,Italia
"personaggi cattivi, brutta storia e pessima recitazione. ",Italia
Davvero terribile. ,Italia
Non facile da guardare. ,Italia
"Divertente, intelligente, hip - proprio come film precedente di Pray, Hype! ",Italia
Era da tempo che non ho visto un attore così carismatico sullo schermo. ,Italia
Paolo Sorrentino ha scritto una meravigliosa storia di solitudine e Tony ha costruito uno dei personaggi più indimenticabili visti in film negli ultimi anni. ,Italia
"Il film non è del tutto perfetto, ma 'Titta Di Girolamo' rimarrà con voi per molto tempo dopo la visione del film. ",Italia
Considero questo film 9/10. ,Italia
"Non so se questo era il debutto alla regia di Emilio Estevez, ma il ritmo, l'interazione e lo sviluppo dei personaggi, così come un certo lavoro fotocamera intelligente che circonda il personaggio Estevez riproduce tutti suggeriscono un occhio naturale. ",Italia
"L'interazione tra Martin e Emilio contiene la stessa meravigliosa chimica che abbiamo visto a Wall Street, con Martin e Charlie. ",Italia
"Kathy Bates è meraviglioso nei suoi caratteri sottile disperazione e di evasione; una variazione sul suo personaggio in ""Giocando nei campi del Signore"".",Italia
Per i lettori che hanno già visto uno dei film di Miyazaki: egli è ancora al top della forma e fatta un'altra esperienza vale la pena. ,Italia
"Non è mai accondiscende, tutti i personaggi hanno buoni cuori genuini e problemi credibili. ",Italia
I due personaggi principali possono essere due dei bambini più credibile che abbia mai visto messo sullo schermo. ,Italia
"Essi sono così facile da amare, ma anche più facile da identificare con. ",Italia
Questo film è fantastico - soprattutto se vi piace arti visive. ,Italia
Lo scenario che le due figlie dipingere e fotografare sono belle. ,Italia
"La storia è anche sia divertente e commovente, a volte. ",Italia
"Coloro che hanno preferito film europei e ""film d'arte"" sarà come questo film. ",Italia
Questo è veramente un film d'arte - in realtà ha un sacco di arte in esso. ,Italia
Vai affittarlo. ,Italia
"Tuttavia, dopo aver finalmente visto questo film, mi sono reso conto che non solo se avessi avuto una mente chiusa alla brillantezza raffigura, anche io mi trovai a guardarlo più e più volte. ",Italia
"E 'l'unico film che non cessa di interessarmi, semplicemente perché mi tiene all'erta, mentre cerco di tentare di decifrare è significati. ",Italia
Brilliance davvero. ,Italia
"Ma se ti è piaciuto film come The Matrix (e meglio ancora, i sequel) Penso che apprezzerete la provocante pensiero, esperienza mindblowing questo film vi darà. ",Italia
Pensate al film di essere come un sogno. ,Italia
Semplicemente bello. ,Italia
Sia Rickman e Stowe giocano il loro ruolo fino in fondo in questa storia di libro scrittore per bambini who-- forse -? Ha scritto un tratto sovversivo. ,Italia
"Si tratta di una rappresentazione gloriosamente divertente, veloce e abbastanza precisa della notte di un raver. ",Italia
Presenta una ancora seria rappresentazione idilliaca degli alti e bassi della vita dei personaggi. ,Italia
"Proprio qualunque cosa tu faccia, evitare di ""Groove"" come l'antitesi di tutto ciò che è buono circa Human Traffic. ",Italia
"E 'un peccato che tutti gli altri coinvolti non condivideva livello di dedizione di Crowe per la qualità, perché se così fosse, avremmo un film di gran lunga migliore per le mani di questo pasticcio sub-par. ",Italia
Il film sembrava un po 'lento in un primo momento. ,Italia
Ma prese velocità e ha diritto al punto. ,Italia
"Ha mostrato esattamente come il governo e lo scienziato hanno sostenuto per l'umanità e le ragioni del ""gadget"". ",Italia
Ho consigliato agli amici. ,Italia
Sono rimasto particolarmente soddisfatto con la capacità di recitazione di Dwight Schultz. ,Italia
"Entrambi gli attori veramente capire e diventare il loro particolare carattere, offrendo una convincente, prestazioni sincero. ",Italia
"La loro chimica sullo schermo, fondamentale per l'intero film, è genuina. ",Italia
"dialoghi del film è naturale, reale per la vita. ",Italia
"Lo scrittore, Gorman Bechard, senza dubbio ha fatto i compiti a casa, perché tutti i riferimenti sono l'industria e il carattere-età appropriata. ",Italia
La colonna sonora incredibile cattura veramente l'essenza del film. ,Italia
"comanda Ogni traccia sentimento, in realtà contribuendo a scene e personaggi. ",Italia
Sicuramente vale la pena seeing¬Ö è il tipo di pensiero che provoca film che ti costringe a mettere in discussione la propria soglia di solitudine. ,Italia
"ultimo e ottavo film di Hayao Miyazaki per Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo sulla scogliera sul mare) è uno sguardo meravigliosamente divertente e fantasioso in infanzia. ",Italia
"In un momento in cui sembra che l'animazione pellicola è stata dominata da capolavori CGI Disney / Pixar, è sia rinfrescante e confortante sapere che Miyazaki è ancora affidamento su tradizionale animazione disegnata a mano per raccontare le sue storie affascinanti e incantevoli. ",Italia
Basta non si può dire della notevole animazione in questo film. ,Italia
Lo stile artistico ha l'aspetto di pastello / disegni a matita ed è meravigliosamente colorato e fantasioso. ,Italia
"Se si agisce in un film del genere, si dovrebbe essere contento che sei deriva andando via dalla terra, per quanto possibile! ",Italia
"Questo vuole navigare in piccola onda di film spaziali nel 1998 (Deep Impact e Armageddon), e questo non riesce ovunque. ",Italia
Se non è stato soffocato nel proprio vomito entro la fine (da parte di tutti il ​​dramma economico e il dialogo inutile) hai necessario avere te stesso annoiato a morte con questo spreco di tempo. ,Italia
"Eppure, non fa per tutto questo con un finale eccellente che raffigura un grande recipiente di mare viene portato fuori dal potente gelo. ",Italia
"Basta prendere in considerazione l'eccellente storia, recitazione solida e look del film, come bonus aggiunto. ",Italia
"Invece, abbiamo ottenuto un fest foro di un lamentoso, viziato babysitting marmocchio. ",Italia
Poi ho guardato di nuovo due domeniche fa (20 Marzo 2005) e ho cominciato veramente a godere e questa volta ho registrato l'intera cosa. ,Italia
Si tratta di un televisore film molto ben agito e fatto. ,Italia
Judith Light è una delle mie attrici preferite e penso che fa un lavoro superbo in questo film! ,Italia
Continuo a guardare più e più volte. ,Italia
"E 'un film triste, ma molto buona. ",Italia
"Se non avete visto questo film, lo consiglio vivamente! ",Italia
"Lei è bella come al solito, questo cutie! ",Italia
Ancora è abbastanza interessante e divertente da seguire. ,Italia
;) Consiglia con fiducia! ,Italia
Questo film è ben equilibrata con la commedia e il dramma e mi sono davvero goduto. ,Italia
E 'stato un tripudio di vedere Hugo Weaving giocare un gay agente immobiliare ossessionata dal sesso che usa le case dei suoi clienti per i suoi appuntamenti amorosi con l'Darren fiammeggiante (Tom Hollander). ,Italia
":) Comunque, la trama scorreva senza intoppi e le scene di sesso maschile-bonding erano uno spasso. ",Italia
"La sequenza di questo gioiello di apertura è un classico, e il gatto n mouse giochi che seguono sono un piacere da guardare. ",Italia
Gli appassionati del genere saranno al settimo cielo. ,Italia
Lange era diventata una grande attrice. ,Italia
Sembrava una storia meravigliosa. ,Italia
Non ho mai camminato fuori di un film più veloce. ,Italia
Ho appena ricevuto annoiato a guardare Jessice Lange spogliarsi! ,Italia
"Purtroppo, qualche virtù nel lavoro di produzione di questo film è stato perso su una sceneggiatura deplorevole. ",Italia
"In una parola, è imbarazzante. ",Italia
Eccezionalmente male! ,Italia
Tutto in tutta la sua un insulto alla propria intelligenza e un enorme spreco di denaro. ,Italia
"Một rất, rất, rất chậm luân chuyển, bộ phim không có mục đích về một, trôi chàng trai trẻ đau khổ. ",Vietnamese
"Không chắc ai đã hơn mất - các nhân vật phẳng hoặc khán giả, gần một nửa trong số đó bước ra. ",Vietnamese
"Cố gắng artiness với góc máy ảnh đen trắng và thông minh, bộ phim thất vọng - càng trở nên lố bịch hơn - như diễn xuất rất kém và cốt truyện và dòng gần như không tồn tại. ",Vietnamese
Rất ít nhạc hoặc bất cứ điều gì để nói chuyện. ,Vietnamese
Cảnh hay nhất trong phim là khi Gerardo đang cố gắng tìm một bài hát mà giữ chạy qua đầu. ,Vietnamese
"Phần còn lại của bộ phim thiếu nghệ thuật, quyến rũ, có nghĩa là ... Nếu đó là về sự trống rỗng, nó hoạt động Tôi đoán vì nó trống rỗng. ",Vietnamese
Lãng phí hai giờ. ,Vietnamese
"Saw bộ phim ngày hôm nay và nghĩ đó là một nỗ lực tốt, các thông điệp tốt cho trẻ em. ",Vietnamese
Một chút dự đoán được. ,Vietnamese
Yêu đúc của Jimmy Buffet là giáo viên khoa học. ,Vietnamese
Và những cú bé là đáng yêu. ,Vietnamese
"Bộ phim cho thấy rất nhiều Florida lúc đó là tốt nhất, đã làm cho nó trông rất hấp dẫn. ",Vietnamese
Các bài hát Were The Best And The Muppets đã rất vui nhộn. ,Vietnamese
Nó thật tuyệt. ,Vietnamese
"Đây là một rất ""phải vào trường hợp"" phim mang lại tất cả mọi thứ gần như ngay trong khuôn mặt của bạn. ",Vietnamese
"Nó đã có một số diễn xuất trung bình từ nhân vật chính, và đó là một kinh phí thấp như bạn có thể thấy rõ. ",Vietnamese
"Đánh giá này là quá muộn, vì tôi xem xét A Tale of Two Sisters là bộ phim vĩ đại nhất đơn bao giờ thực hiện. ",Vietnamese
"Tôi sẽ đưa đá quý này lên chống lại bất kỳ bộ phim về kịch bản, quay phim, diễn xuất, sau sản xuất, biên tập, chỉ đạo, hoặc bất kỳ khía cạnh khác của bộ phim định. ",Vietnamese
"Đó là thực tế hoàn hảo trong tất cả chúng ¬ñ một kiệt tác thực sự trong một biển những kiệt tác giả "". ",Vietnamese
 Cấu trúc của bộ phim này có thể dễ dàng xây dựng các chặt chẽ nhất trong lịch sử điện ảnh.,Vietnamese
"Tôi có thể nghĩ đến không có bộ phim khác, nơi một cái gì đó cực kỳ quan trọng xảy ra mỗi phút khác. ",Vietnamese
"Nói cách khác, mức độ nội dung của bộ phim này là đủ để dễ dàng điền vào một chục bộ phim khác. ",Vietnamese
Làm thế nào ai đầu óc bình thường có thể yêu cầu bất cứ điều gì nhiều hơn từ một bộ phim hơn thế này? ,Vietnamese
"Nó khá đơn giản là hình thức cao nhất, bậc nhất của điện ảnh tưởng tượng. ",Vietnamese
"Vâng, bộ phim này đòi hỏi một lượng khá lớn các câu đố giải quyết, nhưng các mảnh phù hợp với nhau để tạo ra một hình ảnh đẹp. ",Vietnamese
Phim ngắn này chắc chắn kéo không đấm. ,Vietnamese
Đồ họa là xa phần tốt nhất của trò chơi. ,Vietnamese
Đây là số một trò chơi TH tốt nhất trong chuỗi. ,Vietnamese
Nó xứng đáng tình yêu mạnh mẽ. ,Vietnamese
Nó là một trò chơi điên rồ. ,Vietnamese
"Có nhiều cấp độ lớn, các nhân vật mở khóa khổng lồ ... nó chỉ là một trận đấu tuyệt vời. ",Vietnamese
Lãng phí tiền bạc của bạn vào trò chơi này. ,Vietnamese
Đây là loại tiền mà là lãng phí đúng cách. ,Vietnamese
"Trên thực tế, đồ họa là tốt vào thời điểm đó. ",Vietnamese
"Ngày nay, đồ họa là tào lao. ",Vietnamese
"Khi họ nói ở Canada, Đây là trò chơi vui nhộn, aye. ",Vietnamese
Trò chơi này đá. ,Vietnamese
"Mua nó, chơi nó, thưởng thức nó, yêu nó. ",Vietnamese
Đó là PURE BRILLIANCE. ,Vietnamese
Đây là một flick bị tiêu diệt từ lúc thụ thai của mình. ,Vietnamese
"Ý tưởng thực sự của nó là què - mất một nhân vật phụ từ một tầm thường PG-13 phim, và làm cho một tổ chức phi phần tiếp theo hoàn chỉnh khi thay đổi giai điệu của mình cho một bộ phim gia đình PG-đánh giá. ",Vietnamese
Tôi không phải là chút ít quan tâm. ,Vietnamese
"Không chỉ nó chỉ xác nhận rằng bộ phim sẽ là unfunny và chung chung, nhưng nó cũng quản lý để cho đi bộ phim TOÀN BỘ; và tôi không phóng đại - từng khoảnh khắc, tất cả các điểm cốt truyện, mỗi trò đùa được kể trong đoạn trailer.",Vietnamese
Nhưng nó chỉ là không buồn cười. ,Vietnamese
Nhưng ngay cả những Carrell tài năng không thể lưu này. ,Vietnamese
"Mình đồng sao không giá vé tốt hơn nhiều, với những người như Morgan Freeman, Jonah Hill, và Ed Helms chỉ lãng phí. ",Vietnamese
Câu chuyện riêng của mình chỉ là dự đoán và lười biếng. ,Vietnamese
"Các chỉ ảnh hưởng thực công việc là sự hiện diện của tất cả các loài động vật, và sự hội nhập của những người vào cảnh là một số công việc xanh / xanh màn hình tồi tệ nhất và rõ ràng nhất mà tôi từng thấy. ",Vietnamese
"Nhưng bất cứ điều gì nó là chi phí cho họ rất nhiều, nó không dịch về chất lượng, đó là chắc chắn. ",Vietnamese
"Bộ phim thành công mặc dù, hoặc có lẽ vì, một ngân sách rõ ràng là ít ỏi. ",Vietnamese
"Tôi rất vui vì bộ phim không thực hiện lựa chọn rõ ràng nhất, như một bộ phim ít chắc chắn sẽ có. ",Vietnamese
"Ngoài việc có một trong những ca khúc đáng yêu nhất từng được viết, Pháp Cancan cũng tự hào là một trong những nữ chính dễ thương nhất bao giờ hết để ân sủng màn hình. ",Vietnamese
Thật khó không để rơi đầu-over-đắm trong tình yêu với cô gái đó. ,Vietnamese
"Trên tiêu cực, nó đủ tẻ nhạt gây tiếc nuối cho người khác 2 giờ của cuộc sống lãng phí ở phía trước của màn hình. ",Vietnamese
"Long, nhõng nhẽo và vô nghĩa. ",Vietnamese
"Nhưng tôi khuyên bạn nên chờ đợi cho những nỗ lực tương lai của họ, chúng ta hãy một lần này. ",Vietnamese
"Dàn diễn viên xuất sắc, dòng câu chuyện, biểu diễn. ",Vietnamese
Hoàn toàn đáng tin cậy. ,Vietnamese
Anne Heche đã hoàn toàn thuyết phục. ,Vietnamese
chân dung của một Marine ho gung Sam Shepard là nghiêm túc. ,Vietnamese
Tôi ngồi tán đinh vào màn hình TV. ,Vietnamese
Tất cả trong tất cả tôi cung cấp cho này một một vang dội 9 trong số 10. ,Vietnamese
Tôi nghĩ Tom Hanks là một diễn viên giỏi. ,Vietnamese
Tôi rất thích đọc cuốn sách này để các con tôi khi họ còn nhỏ. ,Vietnamese
Tôi đã rất thất vọng trong bộ phim. ,Vietnamese
Một nhân vật là hoàn toàn khó chịu với một giọng nói đó mang lại cho tôi cảm giác móng tay trên cái bảng đen. ,Vietnamese
Có một chuyến tàu / roller coaster cảnh hoàn toàn không cần thiết. ,Vietnamese
Có hoàn toàn không có sự ấm áp hoặc quyến rũ đến những cảnh hay ký tự. ,Vietnamese
Bộ phim này hoàn toàn vỉ trên dây thần kinh của tôi. ,Vietnamese
"Các màn trình diễn không được cải thiện bằng cách ngẫu hứng, bởi vì các diễn viên bây giờ có hai lần càng nhiều lo lắng về việc: không chỉ cho dù họ đang cung cấp các dòng tốt, nhưng dù dòng chính nó là bất kỳ tốt. ",Vietnamese
"Và, khá trung thực, thường xuyên của nó không phải là rất tốt. ",Vietnamese
"Thường thì các cuộc đối thoại không thực sự theo từ một dòng khác, hoặc phù hợp với môi trường xung quanh. ",Vietnamese
"Nó crackles với một, năng lượng trẻ trung không thể đoán trước - nhưng thành thật, tôi thấy nó khó để làm theo và tập trung vào nó uốn khúc rất nặng. ",Vietnamese
Có một số điều chung lớn trong đó. ,Vietnamese
"Tôi sẽ không nói rằng họ đang có giá trị 2 giờ thời gian của bạn, mặc dù. ",Vietnamese
"Những người xây dựng bị đình hoãn là tốt, và chỉ vượt qua ranh giới từ G để PG. ",Vietnamese
"Tôi đặc biệt thích những lựa chọn không cliche với cha mẹ; trong bộ phim khác, tôi có thể dự đoán đúng nguyên văn thoại, nhưng viết trong bộ phim này được thực hiện lựa chọn tốt hơn.",Vietnamese
"Nếu bạn muốn có một bộ phim đó không phải là tổng nhưng cung cấp cho bạn một số ớn lạnh, đây là một lựa chọn tuyệt vời. ",Vietnamese
Alexander Nevsky là một bộ phim tuyệt vời. ,Vietnamese
"Ông là một nghệ sĩ phim tuyệt vời, một trong những quan trọng nhất bất cứ ai sinh sống. ",Vietnamese
"Tôi rất vui vì mảnh kiêu căng này của s *** đã không làm theo kế hoạch của Shots Dodge Stratus Big ... Đó là các nhà sản xuất giúp đỡ bộ phim sẽ không phải là trong rất hạn chế ""kinh doanh phim"" của Qu√ © bec. ",Vietnamese
Này nếu bộ phim đầu tiên tôi đã cho một 10 đến trong nhiều năm. ,Vietnamese
"Nếu có bao giờ một bộ phim mà cần word-of-miệng để quảng bá, đây là nó. ",Vietnamese
"Nhìn chung, bộ phim là thú vị và kích thích tư duy. ",Vietnamese
"Thêm vào đó, nó là tốt nhịp độ và phù hợp với thời gian chạy tương đối ngắn của nó. ",Vietnamese
Đưa cái này một cái nhìn. ,Vietnamese
Tôi đưa cho nó một 10 ,Vietnamese
The Wind and the Lion cũng được viết và tuyệt vời hành động. ,Vietnamese
Đó là một cổ điển đích thực. ,Vietnamese
Nó thực sự hóa ra là khá tốt như xa như phim B-list kinh dị / hồi hộp đi. ,Vietnamese
Chắc chắn giá trị kiểm tra ra. ,Vietnamese
Vấn đề là kịch bản. ,Vietnamese
Đó là khủng khiếp. ,Vietnamese
Có NOTHING đáng tin cậy về nó cả. ,Vietnamese
Các hồi hộp duy nhất mà tôi đã cảm thấy thất vọng là tại các cô gái là như thế nào chậm phát triển. ,Vietnamese
Lương thực từ trời là một bộ phim tuyệt vời đó là cả hai có thể dự đoán và không thể đoán trước cùng một lúc. ,Vietnamese
Những cảnh thường hài hước và thỉnh thoảng chạm như các nhân vật đánh giá cuộc sống của họ và nơi họ đang đi. ,Vietnamese
Dàn diễn viên của diễn viên gạo cội là nhiều hơn chỉ là một chuyến đi nỗi nhớ. ,Vietnamese
vai diễn của nữ tu Ursula Burton là cả hai cảm động và hài hước cùng lúc với ra trêu chọc nữ tu hay nhà thờ. ,Vietnamese
"Nếu bạn đang tìm kiếm một bộ phim với một dàn diễn viên tuyệt vời, một số âm nhạc tốt (bao gồm một rendition Shirley Jones của ""The Way You Look Tonight""), và một kết thúc có hậu nâng cao tinh thần, cung cấp cho một một thử này. ",Vietnamese
Tôi không nghĩ rằng bạn sẽ phải thất vọng. ,Vietnamese
"Thẳng thắn mà nói, sau khi câu lạc bộ Cotton và Unfaithful, nó khá lúng túng để xem Lane và Gere trong bộ phim này, bởi vì nó là BAD. ",Vietnamese
"Diễn xuất là xấu, các hộp thoại là cực kỳ cạn và không thành thật. ",Vietnamese
"Đó là quá dễ đoán, ngay cả đối với một flick gà. ",Vietnamese
Quá đúng về mặt chính trị. ,Vietnamese
Rất đáng thất vọng. ,Vietnamese
"Điều duy nhất thực sự đáng xem là cảnh quan và nhà, bởi vì nó là đẹp. ",Vietnamese
"Tôi yêu Lane, nhưng tôi chưa bao giờ thấy cô ấy trong một bộ phim tệ hại này. ",Vietnamese
Một giờ rưỡi tôi ước gì có thể mang lại. ,Vietnamese
Nhưng trong điều khoản của văn bản đó là rất tươi và đậm. ,Vietnamese
"Các hành động giúp việc viết cùng rất tốt (có thể các chị em thằng ngốc-Savant có thể đã được chơi tốt hơn), và nó là một niềm vui thật sự để xem. ",Vietnamese
Các đạo diễn và quay phim không phải là khá tốt. ,Vietnamese
"Bộ phim rất nhàm chán, mà đôi khi tôi thấy mình chiếm dụng đạt đỉnh vào giấy thay vì xem (không bao giờ xảy ra trong một bộ phim Columbo trước! ",Vietnamese
"), Và đôi khi nó thật xấu hổ mà tôi phải bất lực nhìn xa. ",Vietnamese
Các đạo diễn dường như quá kiêu căng. ,Vietnamese
"Những cảnh với ""oh-so-trưởng thành"" hàng xóm-cô gái là một nhầm lẫn. ",Vietnamese
Và nói chung những dòng và cốt truyện là yếu hơn so với tập trung bình. ,Vietnamese
"Sau đó, cảnh nơi họ tranh luận hay không sa thải trumpet (ai sai bị buộc tội vì tội giết) là kinh dị thuần túy, thực sự ngu ngốc. ",Vietnamese
"Một số vỗ tay nên được trao cho ""khúc dạo đầu"" Tuy nhiên. ",Vietnamese
Tôi thực sự thích điều đó. ,Vietnamese
Một bộ phim tuyệt vời của một đạo diễn tuyệt vời. ,Vietnamese
Bộ phim đã có bạn trên các cạnh của chỗ ngồi của bạn và làm cho bạn hơi sợ đi đến chiếc xe của bạn ở phần cuối của đêm. ,Vietnamese
Âm nhạc trong phim là thật sự tốt đẹp quá. ,Vietnamese
Tôi muốn tư vấn cho bất cứ ai để đi và nhìn thấy nó. ,Vietnamese
Xuất sắc! ,Vietnamese
Tôi thích bộ phim theo cách này quá nhiều. ,Vietnamese
Vấn đề duy nhất của tôi là tôi nghĩ các diễn viên đóng vai nhân vật phản diện là một thuê thấp Michael Ironside. ,Vietnamese
Nó đã làm rung chuyển thế giới của tôi và chắc chắn là phải xem cho bất cứ ai không có cửa hàng xã hội hoặc thể chất. ,Vietnamese
"Tuy nhiên, điều này đã không bù đắp cho thực tế là tổng thể, đây là một bộ phim vô cùng nhàm chán. ",Vietnamese
"Có NO hóa học giữa Ben Affleck và Sandra Bullock trong bộ phim này, và tôi không thể hiểu tại sao ông sẽ xem xét thậm chí để lại người vợ-to-be cho gà này mà ông cho là đã bị loại bởi ông. ",Vietnamese
Có một vài khoảnh khắc trong phim mà chỉ không cần phải có mặt ở đó và là excruciatingly di chuyển chậm. ,Vietnamese
"Đây là một phiên bản làm lại nghèo ""Đám cưới bạn thân"". ",Vietnamese
"Tất cả trong tất cả, một sự thất vọng lớn. ",Vietnamese
"Tôi không thể tin rằng các diễn viên đồng ý để làm điều này ""phim"". ",Vietnamese
